timestamp,serial,model,android,operator,network,private_ip,rsrp_dbm,rsrq_db,rssnr_db,cqi,band,earfcn,pci,carrier_aggregation,battery_percent,temperature_c,power_status,traffic_source,rx_total_bytes,tx_total_bytes,rx_interval_bytes,tx_interval_bytes,total_interval_bytes
2026-09-12 18:17:38,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-100,-10,,,,,,False,77,35.8,CHARGING,sysfs,11533311141,3428234083,39881,19187,59068
2026-09-12 18:17:39,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-1,6,28,9410,370,True,99,27.7,FULL,netstats,2477580305,2317664273,18596,20344,38940
2026-09-12 18:18:09,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,True,77,35.7,CHARGING,sysfs,11533313231,3428237049,2090,2966,5056
2026-09-12 18:18:10,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-1,6,28,9410,370,True,99,27.7,FULL,netstats,2477613038,2317699973,32733,35700,68433
2026-09-12 18:18:40,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,77,35.7,CHARGING,sysfs,11533377603,3428274763,64372,37714,102086
2026-09-12 18:18:41,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-1,6,28,9410,370,True,99,27.7,FULL,netstats,2477659599,2317753276,46561,53303,99864
2026-09-12 18:19:11,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,True,77,35.7,CHARGING,sysfs,11533757625,3428611032,380022,336269,716291
2026-09-12 18:19:12,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-1,6,28,9410,370,True,99,27.7,FULL,netstats,2477712696,2317809427,53097,56151,109248
2026-09-12 18:19:43,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,77,35.7,CHARGING,sysfs,11533773144,3428615992,15519,4960,20479
2026-09-12 18:19:43,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-1,6,28,9410,370,True,99,27.7,FULL,netstats,2477735431,2317834327,22735,24900,47635
2026-09-12 18:20:14,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,False,77,35.7,CHARGING,sysfs,11533806348,3428630862,33204,14870,48074
2026-09-12 18:20:14,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-11,-1,4,28,9410,370,True,99,27.7,FULL,netstats,2477781621,2317896573,46190,62246,108436
2026-09-12 18:20:45,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533844496,3428649832,38148,18970,57118
2026-09-12 18:20:45,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-1,5,28,9410,370,True,99,27.8,FULL,netstats,2477846070,2317966159,64449,69586,134035
2026-09-12 18:21:16,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,False,77,35.8,CHARGING,sysfs,11533846680,3428651408,2184,1576,3760
2026-09-12 18:21:16,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-2,4,28,9410,370,True,99,27.7,FULL,netstats,2477850822,2317971350,4752,5191,9943
2026-09-12 18:21:47,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533848941,3428652803,2261,1395,3656
2026-09-12 18:21:48,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-10,1,4,28,9410,370,True,99,27.8,FULL,netstats,2477956658,2318017670,105836,46320,152156
2026-09-12 18:22:18,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,False,77,35.8,CHARGING,sysfs,11533852105,3428654891,3164,2088,5252
2026-09-12 18:22:19,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-10,0,3,28,9410,370,True,99,27.8,FULL,netstats,2477958083,2318018650,1425,980,2405
2026-09-12 18:22:49,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,77,35.8,CHARGING,sysfs,11533866300,3428660503,14195,5612,19807
2026-09-12 18:22:50,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-2,5,28,9410,370,True,99,27.8,FULL,netstats,2477963530,2318023225,5447,4575,10022
2026-09-12 18:23:20,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-9,,,,,,False,77,35.8,CHARGING,sysfs,11533880433,3428664689,14133,4186,18319
2026-09-12 18:23:21,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-10,0,5,28,9410,370,True,99,27.8,FULL,netstats,2477965144,2318024710,1614,1485,3099
2026-09-12 18:23:51,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533882410,3428665970,1977,1281,3258
2026-09-12 18:23:52,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-1,1,28,9410,370,True,99,27.8,FULL,netstats,2477965714,2318025146,570,436,1006
2026-09-12 18:24:22,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,77,35.8,CHARGING,sysfs,11533920416,3428682773,38006,16803,54809
2026-09-12 18:24:23,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-3,6,28,9410,370,True,99,27.7,FULL,netstats,2477978029,2318037433,12315,12287,24602
2026-09-12 18:24:53,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533923232,3428684550,2816,1777,4593
2026-09-12 18:24:54,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-2,3,28,9410,370,True,99,27.8,FULL,netstats,2477984249,2318041019,6220,3586,9806
2026-09-12 18:25:24,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533935087,3428696437,11855,11887,23742
2026-09-12 18:25:25,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-1,4,28,9410,370,True,99,27.8,FULL,netstats,2478034264,2318097215,50015,56196,106211
2026-09-12 18:25:55,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,77,35.8,CHARGING,sysfs,11533957453,3428708563,22366,12126,34492
2026-09-12 18:25:56,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-3,3,28,9410,370,True,99,27.9,FULL,netstats,2478063339,2318126826,29075,29611,58686
2026-09-12 18:26:26,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,77,35.9,CHARGING,sysfs,11533972163,3428713817,14710,5254,19964
2026-09-12 18:26:27,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-11,-2,6,28,9410,370,True,99,27.9,FULL,netstats,2478129362,2318201997,66023,75171,141194
2026-09-12 18:26:58,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,77,35.9,CHARGING,sysfs,11534351884,3429059415,379721,345598,725319
2026-09-12 18:26:58,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-2,5,28,9410,370,True,99,27.9,FULL,netstats,2478132228,2318205131,2866,3134,6000
2026-09-12 18:27:29,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-10,,,,,,True,77,35.9,CHARGING,sysfs,11534353281,3429060395,1397,980,2377
2026-09-12 18:27:29,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-1,6,28,9410,370,True,99,27.9,FULL,netstats,2478154182,2318212288,21954,7157,29111
2026-09-12 18:28:00,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-10,,,,,,True,77,35.9,CHARGING,sysfs,11534370853,3429069251,17572,8856,26428
2026-09-12 18:28:00,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-1,6,28,9410,370,True,99,28.0,FULL,netstats,2478772493,2318892041,618311,679753,1298064
2026-09-12 18:28:31,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,77,35.9,CHARGING,sysfs,11534412673,3429092913,41820,23662,65482
2026-09-12 18:28:31,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,5,28,9410,370,True,99,28.0,FULL,netstats,2478847384,2318973021,74891,80980,155871
2026-09-12 18:29:02,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,77,35.9,CHARGING,sysfs,11534509797,3429167692,97124,74779,171903
2026-09-12 18:29:03,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-109,-12,-1,5,28,9410,370,True,99,28.0,FULL,netstats,2478860723,2318985658,13339,12637,25976
2026-09-12 18:29:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,77,35.9,CHARGING,sysfs,11534607767,3429232305,97970,64613,162583
2026-09-12 18:29:34,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-110,-13,-5,5,28,9410,370,True,99,28.0,FULL,netstats,2478875045,2319000688,14322,15030,29352
2026-09-12 18:30:04,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,77,35.9,CHARGING,sysfs,11534656493,3429262676,48726,30371,79097
2026-09-12 18:30:05,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-11,8,10,3,1600,370,True,99,28.1,FULL,netstats,2479601831,2319797534,726786,796846,1523632
2026-09-12 18:30:35,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,77,35.9,CHARGING,sysfs,11534704230,3429282100,47737,19424,67161
2026-09-12 18:30:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-11,8,10,3,1600,370,True,99,28.1,FULL,netstats,2480054745,2320302183,452914,504649,957563
2026-09-12 18:31:06,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,False,77,35.9,CHARGING,sysfs,11535069530,3429609722,365300,327622,692922
2026-09-12 18:31:07,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-11,7,11,3,1600,370,True,99,28.0,FULL,netstats,2480056577,2320303331,1832,1148,2980
2026-09-12 18:31:37,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-100,-10,,,,,,False,77,36.0,CHARGING,sysfs,11535071746,3429611242,2216,1520,3736
2026-09-12 18:31:38,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-115,-12,-1,12,3,1600,370,True,99,27.9,FULL,netstats,2480057774,2320304347,1197,1016,2213
2026-09-12 18:32:08,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-101,-9,,,,,,True,76,36.0,CHARGING,sysfs,11535169096,3429692753,97350,81511,178861
2026-09-12 18:32:09,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-117,-10,0,11,3,1600,370,True,99,27.7,FULL,netstats,2480058344,2320304791,570,444,1014
2026-09-12 18:32:40,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,77,36.0,CHARGING,sysfs,11535208810,3429725791,39714,33038,72752
2026-09-12 18:32:40,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-13,2,11,3,1600,370,True,99,27.6,FULL,netstats,2480075144,2320322009,16800,17218,34018
2026-09-12 18:33:11,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,76,36.0,CHARGING,sysfs,11535225958,3429731945,17148,6154,23302
2026-09-12 18:33:11,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-13,3,13,3,1600,370,True,99,27.5,FULL,netstats,2480086403,2320333593,11259,11584,22843
2026-09-12 18:33:42,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,True,76,36.0,CHARGING,sysfs,11535334486,3429808315,108528,76370,184898
2026-09-12 18:33:43,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-13,3,13,3,1600,370,True,99,27.5,FULL,netstats,2480103649,2320350688,17246,17095,34341
2026-09-12 18:34:13,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-9,,,,,,True,76,36.0,CHARGING,sysfs,11535336343,3429809636,1857,1321,3178
2026-09-12 18:34:14,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-113,-14,1,12,3,1600,370,True,99,27.5,FULL,netstats,2480105873,2320352876,2224,2188,4412
2026-09-12 18:34:44,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,77,36.0,CHARGING,sysfs,11535338219,3429810705,1876,1069,2945
2026-09-12 18:34:45,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-115,-12,1,11,3,1600,370,True,99,27.5,FULL,netstats,2480143391,2320393720,37518,40844,78362
2026-09-12 18:35:15,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,76,36.0,CHARGING,sysfs,11535353089,3429815518,14870,4813,19683
2026-09-12 18:35:16,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-119,-13,0,10,3,1600,370,True,99,27.5,FULL,netstats,2480271620,2320531064,128229,137344,265573
2026-09-12 18:35:46,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,76,36.0,CHARGING,sysfs,11535355204,3429816760,2115,1242,3357
2026-09-12 18:35:47,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-1,4,28,9410,370,True,99,27.7,FULL,netstats,2480346634,2320626309,75014,95245,170259
2026-09-12 18:36:17,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,False,76,36.0,CHARGING,sysfs,11535357982,3429818464,2778,1704,4482
2026-09-12 18:36:18,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-1,4,28,9410,370,True,99,27.8,FULL,netstats,2480364438,2320644240,17804,17931,35735
2026-09-12 18:36:48,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,True,77,36.0,CHARGING,sysfs,11535359896,3429819627,1914,1163,3077
2026-09-12 18:36:49,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-1,4,28,9410,370,True,99,27.9,FULL,netstats,2480395451,2320676373,31013,32133,63146
2026-09-12 18:37:20,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,False,77,35.9,CHARGING,sysfs,11535362259,3429822672,2363,3045,5408
2026-09-12 18:37:20,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-1,4,28,9410,370,True,99,27.8,FULL,netstats,2480401177,2320681268,5726,4895,10621
2026-09-12 18:37:51,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,False,77,35.9,CHARGING,sysfs,11535364230,3429823877,1971,1205,3176
2026-09-12 18:37:51,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-2,5,28,9410,370,True,99,27.9,FULL,netstats,2480441347,2320723869,40170,42601,82771
2026-09-12 18:38:22,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,77,35.9,CHARGING,sysfs,11535399824,3429840799,35594,16922,52516
2026-09-12 18:38:22,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-10,1,3,28,9410,370,True,99,27.8,FULL,netstats,2480452218,2320734426,10871,10557,21428
2026-09-12 18:38:53,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-14,,,,,,True,77,35.9,CHARGING,sysfs,11535402331,3429842247,2507,1448,3955
2026-09-12 18:38:53,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-12,0,5,28,9410,370,True,99,27.9,FULL,netstats,2481543498,2321932641,1091280,1198215,2289495
2026-09-12 18:39:24,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-14,,,,,,True,77,35.9,CHARGING,sysfs,11535403613,3429842982,1282,735,2017
2026-09-12 18:39:25,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-11,-1,4,28,9410,370,True,99,27.9,FULL,netstats,2481560119,2321949393,16621,16752,33373
2026-09-12 18:39:55,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-15,,,,,,True,77,35.9,CHARGING,sysfs,11535426563,3429856004,22950,13022,35972
2026-09-12 18:39:56,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-12,0,6,28,9410,370,True,99,27.9,FULL,netstats,2481596799,2321987804,36680,38411,75091
2026-09-12 18:40:26,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,77,35.9,CHARGING,sysfs,11535465166,3429872092,38603,16088,54691
2026-09-12 18:40:27,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-10,1,5,28,9410,370,True,99,27.9,FULL,netstats,2481660048,2322056953,63249,69149,132398
2026-09-12 18:40:57,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,77,35.9,CHARGING,sysfs,11535528829,3429930144,63663,58052,121715
2026-09-12 18:40:58,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-10,1,5,28,9410,370,True,99,28.0,FULL,netstats,2481710823,2322111756,50775,54803,105578
2026-09-12 18:41:28,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-114,-15,,,,,,True,77,35.9,CHARGING,sysfs,11535535866,3429935176,7037,5032,12069
2026-09-12 18:41:29,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2481725739,2322121174,14916,9418,24334
2026-09-12 18:41:59,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-11,,,,,,True,77,35.9,CHARGING,sysfs,11535558132,3429947840,22266,12664,34930
2026-09-12 18:42:00,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,2,4,28,9410,370,True,99,28.1,FULL,netstats,2481726636,2322122014,897,840,1737
2026-09-12 18:42:30,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-14,,,,,,True,77,35.9,CHARGING,sysfs,11536159826,3430434554,601694,486714,1088408
2026-09-12 18:42:31,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-10,0,6,28,9410,370,True,99,28.1,FULL,netstats,2481770815,2322167965,44179,45951,90130
2026-09-12 18:43:02,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-14,,,,,,False,77,35.9,CHARGING,sysfs,11536161677,3430435865,1851,1311,3162
2026-09-12 18:43:02,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.1,FULL,netstats,2481780734,2322178844,9919,10879,20798
2026-09-12 18:43:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-112,-12,,,,,,True,77,35.9,CHARGING,sysfs,11536212588,3430456450,50911,20585,71496
2026-09-12 18:43:33,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2481798055,2322197572,17321,18728,36049
2026-09-12 18:44:04,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-13,,,,,,True,77,35.9,CHARGING,sysfs,11536214350,3430457546,1762,1096,2858
2026-09-12 18:44:04,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2481823577,2322222132,25522,24560,50082
2026-09-12 18:44:35,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-112,-16,,,,,,False,77,35.9,CHARGING,sysfs,11536219958,3430462045,5608,4499,10107
2026-09-12 18:44:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2481964916,2322377957,141339,155825,297164
2026-09-12 18:45:06,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-14,,,,,,True,77,35.9,CHARGING,sysfs,11536221894,3430463362,1936,1317,3253
2026-09-12 18:45:06,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.1,FULL,netstats,2481965782,2322378818,866,861,1727
2026-09-12 18:45:37,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-15,,,,,,False,77,35.9,CHARGING,sysfs,11536233001,3430471781,11107,8419,19526
2026-09-12 18:45:38,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.1,FULL,netstats,2481979948,2322392200,14166,13382,27548
2026-09-12 18:46:08,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-11,,,,,,True,77,35.7,CHARGING,sysfs,11536235440,3430473335,2439,1554,3993
2026-09-12 18:46:09,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2482005066,2322416810,25118,24610,49728
2026-09-12 18:46:39,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-13,,,,,,False,77,35.8,CHARGING,sysfs,11536236972,3430474445,1532,1110,2642
2026-09-12 18:46:40,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,4,28,9410,370,True,99,28.0,FULL,netstats,2482066445,2322482634,61379,65824,127203
2026-09-12 18:47:10,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-12,,,,,,False,77,35.8,CHARGING,sysfs,11536243059,3430479005,6087,4560,10647
2026-09-12 18:47:11,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,6,28,9410,370,True,99,28.1,FULL,netstats,2482082051,2322496918,15606,14284,29890
2026-09-12 18:47:41,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-12,,,,,,False,77,35.8,CHARGING,sysfs,11536244369,3430479885,1310,880,2190
2026-09-12 18:47:42,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,6,28,9410,370,True,99,28.1,FULL,netstats,2482097604,2322516389,15553,19471,35024
2026-09-12 18:48:12,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-12,,,,,,False,77,35.8,CHARGING,sysfs,11536258317,3430491002,13948,11117,25065
2026-09-12 18:48:13,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-12,-2,6,28,9410,370,True,99,28.1,FULL,netstats,2482098295,2322516884,691,495,1186
2026-09-12 18:48:43,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-14,,,,,,True,77,35.7,CHARGING,sysfs,11536292737,3430507159,34420,16157,50577
2026-09-12 18:48:44,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-14,-4,6,28,9410,370,True,99,28.0,FULL,netstats,2482132547,2322552020,34252,35136,69388
2026-09-12 18:49:14,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-12,,,,,,True,77,35.7,CHARGING,sysfs,11536322480,3430526360,29743,19201,48944
2026-09-12 18:49:15,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-3,7,28,9410,370,True,99,28.0,FULL,netstats,2482135149,2322554218,2602,2198,4800
2026-09-12 18:49:45,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-14,,,,,,True,77,35.7,CHARGING,sysfs,11536346820,3430540838,24340,14478,38818
2026-09-12 18:49:46,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-11,-3,4,28,9410,370,True,99,28.0,FULL,netstats,2482161259,2322582350,26110,28132,54242
2026-09-12 18:50:17,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-115,-12,,,,,,True,77,35.7,CHARGING,sysfs,11536409651,3430572431,62831,31593,94424
2026-09-12 18:50:17,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-2,1,28,9410,370,True,99,28.0,FULL,netstats,2482237458,2322665125,76199,82775,158974
2026-09-12 18:50:48,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-11,,,,,,True,77,35.7,CHARGING,sysfs,11536424462,3430578370,14811,5939,20750
2026-09-12 18:50:48,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,-1,6,28,9410,370,True,99,28.0,FULL,netstats,2482249230,2322676168,11772,11043,22815
2026-09-12 18:51:19,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-113,-15,,,,,,True,77,35.7,CHARGING,sysfs,11536465225,3430610489,40763,32119,72882
2026-09-12 18:51:19,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,-2,6,28,9410,370,True,99,28.0,FULL,netstats,2482256161,2322681925,6931,5757,12688
2026-09-12 18:51:50,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-10,,,,,,True,77,35.7,CHARGING,sysfs,11536587868,3430710172,122643,99683,222326
2026-09-12 18:51:50,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-11,-1,6,28,9410,370,True,99,28.1,FULL,netstats,2482319311,2322724933,63150,43008,106158
